Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-08-06T09:15:00+02:00;2,947;0,07574
2024-08-06T09:30:00+02:00;2,563;0,07574
2024-08-06T09:45:00+02:00;3,0421;0,07574
2024-08-06T10:00:00+02:00;2,9314;0,03851
2024-08-06T10:15:00+02:00;3,0211;0,03851
2024-08-06T10:30:00+02:00;3,4119;0,03851
2024-08-06T10:45:00+02:00;3,0711;0,03851
2024-08-06T11:00:00+02:00;3,2116;0,02775
2024-08-06T11:15:00+02:00;3,4138;0,02775
2024-08-06T11:30:00+02:00;2,8452;0,02775
2024-08-06T11:45:00+02:00;3,021;0,02775
2024-08-06T12:00:00+02:00;3,2493;0,02014
2024-08-06T12:15:00+02:00;3,2671;0,02014
2024-08-06T12:30:00+02:00;3,1619;0,02014
2024-08-06T12:45:00+02:00;2,7653;0,02014
2024-08-06T13:00:00+02:00;3,1107;0,01053
2024-08-06T13:15:00+02:00;2,7179;0,01053
2024-08-06T13:30:00+02:00;2,998;0,01053
2024-08-06T13:45:00+02:00;2,7808;0,01053
2024-08-06T14:00:00+02:00;2,5838;0,0139
2024-08-06T14:15:00+02:00;2,6429;0,0139
2024-08-06T14:30:00+02:00;3,0716;0,0139
2024-08-06T14:45:00+02:00;2,6171;0,0139
2024-08-06T15:00:00+02:00;2,9871;0,03492
2024-08-06T15:15:00+02:00;2,6105;0,03492
2024-08-06T15:30:00+02:00;2,7668;0,03492
2024-08-06T15:45:00+02:00;2,7706;0,03492
2024-08-06T16:00:00+02:00;2,397;0,05427
2024-08-06T16:15:00+02:00;2,7641;0,05427
2024-08-06T16:30:00+02:00;2,4859;0,05427
2024-08-06T16:45:00+02:00;2,7713;0,05427
2024-08-06T17:00:00+02:00;2,8753;0,08742
2024-08-06T17:15:00+02:00;2,6885;0,08742
2024-08-06T17:30:00+02:00;2,8816;0,08742
2024-08-06T17:45:00+02:00;2,3717;0,08742
2024-08-06T18:00:00+02:00;2,9029;0,17164
2024-08-06T18:15:00+02:00;2,4038;0,17164
2024-08-06T18:30:00+02:00;2,9761;0,17164
2024-08-06T18:45:00+02:00;2,7003;0,17164
2024-08-06T19:00:00+02:00;2,2812;0,17969
2024-08-06T19:15:00+02:00;2,4986;0,17969
2024-08-06T19:30:00+02:00;2,8145;0,17969
2024-08-06T19:45:00+02:00;2,3687;0,17969
2024-08-06T20:00:00+02:00;2,603;0,24162
2024-08-06T20:15:00+02:00;2,3052;0,24162
2024-08-06T20:30:00+02:00;2,4659;0,24162
2024-08-06T20:45:00+02:00;1,7343;0,24162
2024-08-06T21:00:00+02:00;2,2749;0,17673
2024-08-06T21:15:00+02:00;1,9309;0,17673
2024-08-06T21:30:00+02:00;2,3684;0,17673
2024-08-06T21:45:00+02:00;2,2822;0,17673
2024-08-06T22:00:00+02:00;2,2518;0,12507
2024-08-06T22:15:00+02:00;2,4614;0,12507
2024-08-06T22:30:00+02:00;2,1263;0,12507
2024-08-06T22:45:00+02:00;2,5889;0,12507
2024-08-06T23:00:00+02:00;2,1754;0,09975
2024-08-06T23:15:00+02:00;2,6203;0,09975
2024-08-06T23:30:00+02:00;2,1283;0,09975
2024-08-06T23:45:00+02:00;2,6643;0,09975
2024-08-07T00:00:00+02:00;2,1934;0,09091
2024-08-07T00:15:00+02:00;2,491;0,09091
2024-08-07T00:30:00+02:00;2,3919;0,09091
2024-08-07T00:45:00+02:00;2,5017;0,09091
2024-08-07T01:00:00+02:00;2,3188;0,08263
2024-08-07T01:15:00+02:00;2,5918;0,08263
2024-08-07T01:30:00+02:00;2,3421;0,08263
2024-08-07T01:45:00+02:00;2,4497;0,08263
2024-08-07T02:00:00+02:00;2,5446;0,07875
2024-08-07T02:15:00+02:00;2,2515;0,07875
2024-08-07T02:30:00+02:00;2,7064;0,07875
2024-08-07T02:45:00+02:00;2,1946;0,07875
2024-08-07T03:00:00+02:00;2,708;0,08238
2024-08-07T03:15:00+02:00;2,3026;0,08238
2024-08-07T03:30:00+02:00;2,4106;0,08238
2024-08-07T03:45:00+02:00;2,4419;0,08238
2024-08-07T04:00:00+02:00;2,3926;0,08555
2024-08-07T04:15:00+02:00;2,667;0,08555
2024-08-07T04:30:00+02:00;2,2662;0,08555
2024-08-07T04:45:00+02:00;2,6669;0,08555
2024-08-07T05:00:00+02:00;2,3642;0,10316
2024-08-07T05:15:00+02:00;2,6248;0,10316
2024-08-07T05:30:00+02:00;2,2431;0,10316
2024-08-07T05:45:00+02:00;2,7961;0,10316
2024-08-07T06:00:00+02:00;2,3504;0,12461
2024-08-07T06:15:00+02:00;2,8937;0,12461
2024-08-07T06:30:00+02:00;2,4649;0,12461
2024-08-07T06:45:00+02:00;2,8905;0,12461
2024-08-07T07:00:00+02:00;2,4993;0,12607
2024-08-07T07:15:00+02:00;2,6975;0,12607
2024-08-07T07:30:00+02:00;2,7417;0,12607
2024-08-07T07:45:00+02:00;2,2823;0,12607
2024-08-07T08:00:00+02:00;2,6525;0,10778
2024-08-07T08:15:00+02:00;2,1349;0,10778
2024-08-07T08:30:00+02:00;2,8238;0,10778
2024-08-07T08:45:00+02:00;2,1337;0,10778
2024-08-07T09:00:00+02:00;2,282;0,08792
2024-08-07T09:15:00+02:00;2,4403;0,08792
2024-08-07T09:30:00+02:00;2,5906;0,08792
2024-08-07T09:45:00+02:00;2,5907;0,08792
2024-08-07T10:00:00+02:00;2,4236;0,0728
2024-08-07T10:15:00+02:00;2,6287;0,0728
2024-08-07T10:30:00+02:00;2,3553;0,0728
2024-08-07T10:45:00+02:00;2,4663;0,0728
2024-08-07T11:00:00+02:00;2,3692;0,06253
2024-08-07T11:15:00+02:00;1,9867;0,06253
2024-08-07T11:30:00+02:00;2,1023;0,06253
2024-08-07T11:45:00+02:00;1,7432;0,06253
2024-08-07T12:00:00+02:00;1,6547;0,04152
2024-08-07T12:15:00+02:00;2,5701;0,04152
2024-08-07T12:30:00+02:00;2,008;0,04152
2024-08-07T12:45:00+02:00;2,5507;0,04152
2024-08-07T13:00:00+02:00;2,1414;0,03287
2024-08-07T13:15:00+02:00;2,1104;0,03287
2024-08-07T13:30:00+02:00;2,2991;0,03287
2024-08-07T13:45:00+02:00;1,7972;0,03287
2024-08-07T14:00:00+02:00;2,407;0,04868
2024-08-07T14:15:00+02:00;1,5609;0,04868
2024-08-07T14:30:00+02:00;2,6238;0,04868
2024-08-07T14:45:00+02:00;2,2348;0,04868
2024-08-07T15:00:00+02:00;2,4316;0,06834
2024-08-07T15:15:00+02:00;1,7698;0,06834
2024-08-07T15:30:00+02:00;0,9821;0,06834
2024-08-07T15:45:00+02:00;1,1128;0,06834
2024-08-07T16:00:00+02:00;1,166;0,0828
2024-08-07T16:15:00+02:00;1,2563;0,0828
2024-08-07T16:30:00+02:00;1,1532;0,0828
2024-08-07T16:45:00+02:00;2,9318;0,0828
2024-08-07T17:00:00+02:00;2,0676;0,1171
2024-08-07T17:15:00+02:00;2,486;0,1171
2024-08-07T17:30:00+02:00;2,3284;0,1171
2024-08-07T17:45:00+02:00;2,5134;0,1171
2024-08-07T18:00:00+02:00;2,1874;0,26311
2024-08-07T18:15:00+02:00;3,6213;0,26311
2024-08-07T18:30:00+02:00;5,7705;0,26311
2024-08-07T18:45:00+02:00;7,0524;0,26311
2024-08-07T19:00:00+02:00;2,7234;0,33404
2024-08-07T19:15:00+02:00;0,9269;0,33404
2024-08-07T19:30:00+02:00;2,0481;0,33404
2024-08-07T19:45:00+02:00;3,3394;0,33404
2024-08-07T20:00:00+02:00;3,3336;0,4003
2024-08-07T20:15:00+02:00;3,3891;0,4003
2024-08-07T20:30:00+02:00;3,1663;0,4003
2024-08-07T20:45:00+02:00;3,0542;0,4003
2024-08-07T21:00:00+02:00;7,8476;0,27205
2024-08-07T21:15:00+02:00;14,3616;0,27205
2024-08-07T21:30:00+02:00;14,4784;0,27205
2024-08-07T21:45:00+02:00;14,5785;0,27205
2024-08-07T22:00:00+02:00;14,5355;0,20185
2024-08-07T22:15:00+02:00;14,6128;0,20185
2024-08-07T22:30:00+02:00;14,5702;0,20185
2024-08-07T22:45:00+02:00;14,3757;0,20185
2024-08-07T23:00:00+02:00;12,8897;0,12484
2024-08-07T23:15:00+02:00;13,1547;0,12484
2024-08-07T23:30:00+02:00;11,9234;0,12484
2024-08-07T23:45:00+02:00;11,1915;0,12484
2024-08-08T00:00:00+02:00;10,2901;0,12942
2024-08-08T00:15:00+02:00;8,7681;0,12942
2024-08-08T00:30:00+02:00;7,7789;0,12942
2024-08-08T00:45:00+02:00;7,5515;0,12942
2024-08-08T01:00:00+02:00;7,6874;0,09106
2024-08-08T01:15:00+02:00;7,8492;0,09106
2024-08-08T01:30:00+02:00;8,0098;0,09106
2024-08-08T01:45:00+02:00;8,2959;0,09106
2024-08-08T02:00:00+02:00;8,5871;0,08931
2024-08-08T02:15:00+02:00;8,6689;0,08931
2024-08-08T02:30:00+02:00;8,577;0,08931
2024-08-08T02:45:00+02:00;8,5334;0,08931
2024-08-08T03:00:00+02:00;8,4114;0,09028
2024-08-08T03:15:00+02:00;8,1222;0,09028
2024-08-08T03:30:00+02:00;7,8901;0,09028
2024-08-08T03:45:00+02:00;7,6927;0,09028
2024-08-08T04:00:00+02:00;7,4305;0,0903
2024-08-08T04:15:00+02:00;7,2285;0,0903
2024-08-08T04:30:00+02:00;6,9625;0,0903
2024-08-08T04:45:00+02:00;6,7368;0,0903
2024-08-08T05:00:00+02:00;6,548;0,09868
2024-08-08T05:15:00+02:00;6,4306;0,09868
2024-08-08T05:30:00+02:00;6,5501;0,09868
2024-08-08T05:45:00+02:00;6,3883;0,09868
2024-08-08T06:00:00+02:00;5,5336;0,11243
2024-08-08T06:15:00+02:00;5,0991;0,11243
2024-08-08T06:30:00+02:00;4,5412;0,11243
2024-08-08T06:45:00+02:00;3,9428;0,11243
2024-08-08T07:00:00+02:00;3,7534;0,122
2024-08-08T07:15:00+02:00;3,4782;0,122
2024-08-08T07:30:00+02:00;3,0422;0,122
2024-08-08T07:45:00+02:00;2,7877;0,122
2024-08-08T08:00:00+02:00;2,0987;0,11238
2024-08-08T08:15:00+02:00;2,0957;0,11238
2024-08-08T08:30:00+02:00;2,0089;0,11238
2024-08-08T08:45:00+02:00;1,7755;0,11238
2024-08-08T09:00:00+02:00;1,7975;0,10488
2024-08-08T09:15:00+02:00;3,2892;0,10488
2024-08-08T09:30:00+02:00;1,445;0,10488
2024-08-08T09:45:00+02:00;1,3758;0,10488
2024-08-08T10:00:00+02:00;1,3707;0,08613
2024-08-08T10:15:00+02:00;1,3586;0,08613
2024-08-08T10:30:00+02:00;1,352;0,08613
2024-08-08T10:45:00+02:00;1,3311;0,08613
2024-08-08T11:00:00+02:00;1,3782;0,06992
2024-08-08T11:15:00+02:00;1,3521;0,06992
2024-08-08T11:30:00+02:00;1,3478;0,06992
2024-08-08T11:45:00+02:00;1,3514;0,06992
2024-08-08T12:00:00+02:00;1,3334;0,05613
2024-08-08T12:15:00+02:00;1,3475;0,05613
2024-08-08T12:30:00+02:00;1,3376;0,05613
2024-08-08T12:45:00+02:00;1,5252;0,05613
2024-08-08T13:00:00+02:00;2,8801;0,06146
2024-08-08T13:15:00+02:00;4,7481;0,06146
2024-08-08T13:30:00+02:00;3,5858;0,06146
2024-08-08T13:45:00+02:00;4,2677;0,06146
2024-08-08T14:00:00+02:00;4,7666;0,06741
2024-08-08T14:15:00+02:00;5,2116;0,06741
2024-08-08T14:30:00+02:00;4,6557;0,06741
2024-08-08T14:45:00+02:00;4,0838;0,06741
2024-08-08T15:00:00+02:00;5,2259;0,08655
2024-08-08T15:15:00+02:00;4,3555;0,08655
2024-08-08T15:30:00+02:00;5,0449;0,08655
2024-08-08T15:45:00+02:00;5,8517;0,08655
2024-08-08T16:00:00+02:00;6,267;0,10327
2024-08-08T16:15:00+02:00;7,1895;0,10327
2024-08-08T16:30:00+02:00;8,9472;0,10327
2024-08-08T16:45:00+02:00;8,5031;0,10327
2024-08-08T17:00:00+02:00;7,4798;0,12106
2024-08-08T17:15:00+02:00;6,8809;0,12106
2024-08-08T17:30:00+02:00;6,7287;0,12106
2024-08-08T17:45:00+02:00;6,3396;0,12106
2024-08-08T18:00:00+02:00;6,0626;0,13449
2024-08-08T18:15:00+02:00;5,705;0,13449
2024-08-08T18:30:00+02:00;5,8872;0,13449
2024-08-08T18:45:00+02:00;5,8356;0,13449
2024-08-08T19:00:00+02:00;5,6085;0,19787
2024-08-08T19:15:00+02:00;5,6824;0,19787
2024-08-08T19:30:00+02:00;5,4301;0,19787
2024-08-08T19:45:00+02:00;5,6498;0,19787
2024-08-08T20:00:00+02:00;5,644;0,23
2024-08-08T20:15:00+02:00;5,5212;0,23
2024-08-08T20:30:00+02:00;5,8924;0,23
2024-08-08T20:45:00+02:00;5,7899;0,23
2024-08-08T21:00:00+02:00;5,8016;0,15153
2024-08-08T21:15:00+02:00;5,538;0,15153
2024-08-08T21:30:00+02:00;5,555;0,15153
2024-08-08T21:45:00+02:00;5,8914;0,15153
2024-08-08T22:00:00+02:00;6,0678;0,11806
2024-08-08T22:15:00+02:00;6,2196;0,11806
2024-08-08T22:30:00+02:00;6,7196;0,11806
2024-08-08T22:45:00+02:00;7,1752;0,11806
2024-08-08T23:00:00+02:00;9,0029;0,09545
2024-08-08T23:15:00+02:00;11,0336;0,09545
2024-08-08T23:30:00+02:00;11,8814;0,09545
2024-08-08T23:45:00+02:00;10,9169;0,09545
2024-08-09T00:00:00+02:00;10,3782;0,10562
2024-08-09T00:15:00+02:00;9,7932;0,10562
2024-08-09T00:30:00+02:00;9,2777;0,10562
2024-08-09T00:45:00+02:00;8,7417;0,10562
2024-08-09T01:00:00+02:00;8,7623;0,08597
2024-08-09T01:15:00+02:00;8,2268;0,08597
2024-08-09T01:30:00+02:00;8,1359;0,08597
2024-08-09T01:45:00+02:00;7,8903;0,08597
2024-08-09T02:00:00+02:00;7,7194;0,06569
2024-08-09T02:15:00+02:00;7,5111;0,06569
2024-08-09T02:30:00+02:00;7,514;0,06569
2024-08-09T02:45:00+02:00;7,5219;0,06569
2024-08-09T03:00:00+02:00;7,2694;0,06576
2024-08-09T03:15:00+02:00;7,2354;0,06576
2024-08-09T03:30:00+02:00;7,1642;0,06576
2024-08-09T03:45:00+02:00;6,9234;0,06576
2024-08-09T04:00:00+02:00;6,8853;0,07136
2024-08-09T04:15:00+02:00;6,9048;0,07136
2024-08-09T04:30:00+02:00;6,9494;0,07136
2024-08-09T04:45:00+02:00;6,8705;0,07136
2024-08-09T05:00:00+02:00;6,6474;0,07996
2024-08-09T05:15:00+02:00;6,4148;0,07996
2024-08-09T05:30:00+02:00;6,1154;0,07996
2024-08-09T05:45:00+02:00;6,2957;0,07996
2024-08-09T06:00:00+02:00;6,4328;0,10373
2024-08-09T06:15:00+02:00;6,2769;0,10373
2024-08-09T06:30:00+02:00;6,3503;0,10373
2024-08-09T06:45:00+02:00;6,262;0,10373
2024-08-09T07:00:00+02:00;6,2504;0,09651
2024-08-09T07:15:00+02:00;6,0711;0,09651
2024-08-09T07:30:00+02:00;5,8193;0,09651
2024-08-09T07:45:00+02:00;5,9178;0,09651
2024-08-09T08:00:00+02:00;6,064;0,07785
2024-08-09T08:15:00+02:00;5,8611;0,07785
2024-08-09T08:30:00+02:00;5,7227;0,07785
2024-08-09T08:45:00+02:00;6,1226;0,07785
2024-08-09T09:00:00+02:00;6,1352;0,04564
2024-08-09T09:15:00+02:00;6,0724;0,04564
2024-08-09T09:30:00+02:00;6,0914;0,04564
2024-08-09T09:45:00+02:00;6,0798;0,04564
2024-08-09T10:00:00+02:00;5,9388;0,02202
2024-08-09T10:15:00+02:00;6,0265;0,02202
2024-08-09T10:30:00+02:00;6,0604;0,02202
2024-08-09T10:45:00+02:00;5,8108;0,02202
2024-08-09T11:00:00+02:00;5,8469;0,01438
2024-08-09T11:15:00+02:00;5,801;0,01438
2024-08-09T11:30:00+02:00;6,0206;0,01438
2024-08-09T11:45:00+02:00;6,0638;0,01438
2024-08-09T12:00:00+02:00;5,6766;0,01372
2024-08-09T12:15:00+02:00;6,1637;0,01372
2024-08-09T12:30:00+02:00;6,1558;0,01372
2024-08-09T12:45:00+02:00;6,2015;0,01372
2024-08-09T13:00:00+02:00;6,2389;0,02395
2024-08-09T13:15:00+02:00;5,921;0,02395
2024-08-09T13:30:00+02:00;5,9096;0,02395
2024-08-09T13:45:00+02:00;5,9784;0,02395
2024-08-09T14:00:00+02:00;5,8685;0,03091
2024-08-09T14:15:00+02:00;5,9397;0,03091
2024-08-09T14:30:00+02:00;5,9853;0,03091
2024-08-09T14:45:00+02:00;5,7197;0,03091
2024-08-09T15:00:00+02:00;5,8672;0,05178
2024-08-09T15:15:00+02:00;5,7228;0,05178
2024-08-09T15:30:00+02:00;5,493;0,05178
2024-08-09T15:45:00+02:00;5,9657;0,05178
2024-08-09T16:00:00+02:00;5,5103;0,06066
2024-08-09T16:15:00+02:00;5,721;0,06066
2024-08-09T16:30:00+02:00;5,8744;0,06066
2024-08-09T16:45:00+02:00;5,3049;0,06066
2024-08-09T17:00:00+02:00;5,4789;0,09751
2024-08-09T17:15:00+02:00;5,6027;0,09751
2024-08-09T17:30:00+02:00;5,0135;0,09751
2024-08-09T17:45:00+02:00;4,9998;0,09751
2024-08-09T18:00:00+02:00;5,3069;0,16805
2024-08-09T18:15:00+02:00;5,3807;0,16805
2024-08-09T18:30:00+02:00;5,1698;0,16805
2024-08-09T18:45:00+02:00;5,691;0,16805
2024-08-09T19:00:00+02:00;5,456;0,24472
2024-08-09T19:15:00+02:00;5,186;0,24472
2024-08-09T19:30:00+02:00;5,4678;0,24472
2024-08-09T19:45:00+02:00;5,0248;0,24472
2024-08-09T20:00:00+02:00;5,0746;0,24136
2024-08-09T20:15:00+02:00;4,9116;0,24136
2024-08-09T20:30:00+02:00;4,7663;0,24136
2024-08-09T20:45:00+02:00;4,8055;0,24136
2024-08-09T21:00:00+02:00;4,5061;0,1436
2024-08-09T21:15:00+02:00;4,5208;0,1436
2024-08-09T21:30:00+02:00;4,7605;0,1436
2024-08-09T21:45:00+02:00;4,6632;0,1436
2024-08-09T22:00:00+02:00;4,9064;0,12244
2024-08-09T22:15:00+02:00;5,0951;0,12244
2024-08-09T22:30:00+02:00;4,7418;0,12244
2024-08-09T22:45:00+02:00;5,2209;0,12244
2024-08-09T23:00:00+02:00;4,6495;0,10627
2024-08-09T23:15:00+02:00;4,9336;0,10627
2024-08-09T23:30:00+02:00;4,8904;0,10627
2024-08-09T23:45:00+02:00;4,8183;0,10627
2024-08-10T00:00:00+02:00;5,1143;0,12151
2024-08-10T00:15:00+02:00;5,0135;0,12151
2024-08-10T00:30:00+02:00;5,4115;0,12151
2024-08-10T00:45:00+02:00;5,0228;0,12151
2024-08-10T01:00:00+02:00;5,2661;0,10423
2024-08-10T01:15:00+02:00;5,3341;0,10423
2024-08-10T01:30:00+02:00;4,9589;0,10423
2024-08-10T01:45:00+02:00;5,4797;0,10423
2024-08-10T02:00:00+02:00;5,0298;0,09194
2024-08-10T02:15:00+02:00;5,0349;0,09194
2024-08-10T02:30:00+02:00;5,2551;0,09194
2024-08-10T02:45:00+02:00;4,9225;0,09194
2024-08-10T03:00:00+02:00;5,254;0,08821
2024-08-10T03:15:00+02:00;5,3171;0,08821
2024-08-10T03:30:00+02:00;5,0733;0,08821
2024-08-10T03:45:00+02:00;5,3926;0,08821
2024-08-10T04:00:00+02:00;5,1562;0,08339
2024-08-10T04:15:00+02:00;5,2211;0,08339
2024-08-10T04:30:00+02:00;5,3618;0,08339
2024-08-10T04:45:00+02:00;4,8126;0,08339
2024-08-10T05:00:00+02:00;5,0975;0,0855
2024-08-10T05:15:00+02:00;4,7939;0,0855
2024-08-10T05:30:00+02:00;5,0387;0,0855
2024-08-10T05:45:00+02:00;5,078;0,0855
2024-08-10T06:00:00+02:00;5,0081;0,08892
2024-08-10T06:15:00+02:00;5,104;0,08892
2024-08-10T06:30:00+02:00;4,9276;0,08892
2024-08-10T06:45:00+02:00;5,1384;0,08892
2024-08-10T07:00:00+02:00;5,151;0,07514
2024-08-10T07:15:00+02:00;5,0866;0,07514
2024-08-10T07:30:00+02:00;5,0938;0,07514
2024-08-10T07:45:00+02:00;4,7591;0,07514
2024-08-10T08:00:00+02:00;4,8171;0,0318
2024-08-10T08:15:00+02:00;4,8965;0,0318
2024-08-10T08:30:00+02:00;4,7304;0,0318
2024-08-10T08:45:00+02:00;4,7309;0,0318
2024-08-10T09:00:00+02:00;4,9356;0,0016
2024-08-10T09:15:00+02:00;4,6669;0,0016
2024-08-10T09:30:00+02:00;4,88;0,0016
2024-08-10T09:45:00+02:00;4,7482;0,0016
2024-08-10T10:00:00+02:00;4,6682;-0,00183
2024-08-10T10:15:00+02:00;5,0174;-0,00183
2024-08-10T10:30:00+02:00;4,605;-0,00183
2024-08-10T10:45:00+02:00;4,8884;-0,00183
2024-08-10T11:00:00+02:00;4,4223;-0,0092
2024-08-10T11:15:00+02:00;4,1169;-0,0092
2024-08-10T11:30:00+02:00;4,4901;-0,0092
2024-08-10T11:45:00+02:00;4,1539;-0,0092
2024-08-10T12:00:00+02:00;4,5842;-0,0185
2024-08-10T12:15:00+02:00;4,2851;-0,0185
2024-08-10T12:30:00+02:00;4,5742;-0,0185
2024-08-10T12:45:00+02:00;4,4122;-0,0185
2024-08-10T13:00:00+02:00;3,6108;-0,02285
2024-08-10T13:15:00+02:00;3,8494;-0,02285
2024-08-10T13:30:00+02:00;3,0632;-0,02285
2024-08-10T13:45:00+02:00;4,7343;-0,02285
2024-08-10T14:00:00+02:00;4,2799;-0,01202
2024-08-10T14:15:00+02:00;4,1521;-0,01202
2024-08-10T14:30:00+02:00;4,3706;-0,01202
2024-08-10T14:45:00+02:00;4,1554;-0,01202
2024-08-10T15:00:00+02:00;4,3327;-0,00498
2024-08-10T15:15:00+02:00;3,9396;-0,00498
2024-08-10T15:30:00+02:00;4,106;-0,00498
2024-08-10T15:45:00+02:00;3,8378;-0,00498
2024-08-10T16:00:00+02:00;3,7945;0,05679
2024-08-10T16:15:00+02:00;4,0808;0,05679
2024-08-10T16:30:00+02:00;3,9857;0,05679
2024-08-10T16:45:00+02:00;3,9064;0,05679
2024-08-10T17:00:00+02:00;4,0976;0,06549
2024-08-10T17:15:00+02:00;3,9684;0,06549
2024-08-10T17:30:00+02:00;4,0328;0,06549
2024-08-10T17:45:00+02:00;3,8712;0,06549
2024-08-10T18:00:00+02:00;3,934;0,09859
2024-08-10T18:15:00+02:00;3,7382;0,09859
2024-08-10T18:30:00+02:00;3,5401;0,09859
2024-08-10T18:45:00+02:00;3,7564;0,09859
2024-08-10T19:00:00+02:00;3,1211;0,16807
2024-08-10T19:15:00+02:00;2,862;0,16807
2024-08-10T19:30:00+02:00;2,4144;0,16807
2024-08-10T19:45:00+02:00;2,2413;0,16807
2024-08-10T20:00:00+02:00;2,3955;0,2154
2024-08-10T20:15:00+02:00;2,077;0,2154
2024-08-10T20:30:00+02:00;2,656;0,2154
2024-08-10T20:45:00+02:00;2,5231;0,2154
2024-08-10T21:00:00+02:00;2,4623;0,14769
2024-08-10T21:15:00+02:00;2,6342;0,14769
2024-08-10T21:30:00+02:00;2,4034;0,14769
2024-08-10T21:45:00+02:00;2,3234;0,14769
2024-08-10T22:00:00+02:00;2,6829;0,1293
2024-08-10T22:15:00+02:00;2,3151;0,1293
2024-08-10T22:30:00+02:00;2,765;0,1293
2024-08-10T22:45:00+02:00;2,6003;0,1293
2024-08-10T23:00:00+02:00;2,7296;0,10657
2024-08-10T23:15:00+02:00;2,779;0,10657
2024-08-10T23:30:00+02:00;2,5486;0,10657
2024-08-10T23:45:00+02:00;2,6992;0,10657
2024-08-11T00:00:00+02:00;2,7357;0,10706
2024-08-11T00:15:00+02:00;2,6149;0,10706
2024-08-11T00:30:00+02:00;2,9049;0,10706
2024-08-11T00:45:00+02:00;2,4158;0,10706
2024-08-11T01:00:00+02:00;2,8202;0,10528
2024-08-11T01:15:00+02:00;2,6222;0,10528
2024-08-11T01:30:00+02:00;2,6225;0,10528
2024-08-11T01:45:00+02:00;2,9513;0,10528
2024-08-11T02:00:00+02:00;2,6216;0,10241
2024-08-11T02:15:00+02:00;2,7798;0,10241
2024-08-11T02:30:00+02:00;2,8039;0,10241
2024-08-11T02:45:00+02:00;2,6695;0,10241
2024-08-11T03:00:00+02:00;2,9369;0,09877
2024-08-11T03:15:00+02:00;2,732;0,09877
2024-08-11T03:30:00+02:00;2,7164;0,09877
2024-08-11T03:45:00+02:00;2,7595;0,09877
2024-08-11T04:00:00+02:00;2,925;0,09726
2024-08-11T04:15:00+02:00;2,6394;0,09726
2024-08-11T04:30:00+02:00;2,7411;0,09726
2024-08-11T04:45:00+02:00;2,9797;0,09726
2024-08-11T05:00:00+02:00;2,5707;0,09917
2024-08-11T05:15:00+02:00;2,9622;0,09917
2024-08-11T05:30:00+02:00;2,6965;0,09917
2024-08-11T05:45:00+02:00;2,5577;0,09917
2024-08-11T06:00:00+02:00;2,8651;0,09985
2024-08-11T06:15:00+02:00;2,6782;0,09985
2024-08-11T06:30:00+02:00;2,9755;0,09985
2024-08-11T06:45:00+02:00;2,5194;0,09985
2024-08-11T07:00:00+02:00;2,9698;0,07004
2024-08-11T07:15:00+02:00;2,7822;0,07004
2024-08-11T07:30:00+02:00;2,5977;0,07004
2024-08-11T07:45:00+02:00;2,6483;0,07004
2024-08-11T08:00:00+02:00;2,6774;0,02714
2024-08-11T08:15:00+02:00;2,4345;0,02714
2024-08-11T08:30:00+02:00;2,5099;0,02714
2024-08-11T08:45:00+02:00;2,8522;0,02714
2024-08-11T09:00:00+02:00;2,4631;0
2024-08-11T09:15:00+02:00;3,0711;0
2024-08-11T09:30:00+02:00;1,8558;0
2024-08-11T09:45:00+02:00;2,1478;0
2024-08-11T10:00:00+02:00;2,3301;-0,00318
2024-08-11T10:15:00+02:00;2,1205;-0,00318
2024-08-11T10:30:00+02:00;2,3196;-0,00318
2024-08-11T10:45:00+02:00;2,7186;-0,00318
2024-08-11T11:00:00+02:00;2,9519;-0,00903
2024-08-11T11:15:00+02:00;3,1973;-0,00903
2024-08-11T11:30:00+02:00;3,0661;-0,00903
2024-08-11T11:45:00+02:00;3,1374;-0,00903
2024-08-11T12:00:00+02:00;3,0125;-0,01928
2024-08-11T12:15:00+02:00;2,049;-0,01928
2024-08-11T12:30:00+02:00;3,2654;-0,01928
2024-08-11T12:45:00+02:00;2,6659;-0,01928
2024-08-11T13:00:00+02:00;2,8361;-0,03736
2024-08-11T13:15:00+02:00;2,5291;-0,03736
2024-08-11T13:30:00+02:00;2,8904;-0,03736
2024-08-11T13:45:00+02:00;3,1467;-0,03736
2024-08-11T14:00:00+02:00;2,9188;-0,04646
2024-08-11T14:15:00+02:00;2,7299;-0,04646
2024-08-11T14:30:00+02:00;2,9473;-0,04646
2024-08-11T14:45:00+02:00;2,9484;-0,04646
2024-08-11T15:00:00+02:00;3,3129;-0,02269
2024-08-11T15:15:00+02:00;3,1342;-0,02269
2024-08-11T15:30:00+02:00;2,9859;-0,02269
2024-08-11T15:45:00+02:00;3,2174;-0,02269
2024-08-11T16:00:00+02:00;3,1109;0,00284
2024-08-11T16:15:00+02:00;2,9211;0,00284
2024-08-11T16:30:00+02:00;3,0165;0,00284
2024-08-11T16:45:00+02:00;2,8152;0,00284
2024-08-11T17:00:00+02:00;2,8008;0,04009
2024-08-11T17:15:00+02:00;3,0608;0,04009
2024-08-11T17:30:00+02:00;2,8661;0,04009
2024-08-11T17:45:00+02:00;2,9307;0,04009
2024-08-11T18:00:00+02:00;3,2944;0,08637
2024-08-11T18:15:00+02:00;2,8746;0,08637
